-6.37568  4.29591 
8.40566  -2.81989 
-0.981282  1.04174 
0.565726  9.67753 
1.79302  9.60296 
0.137462  12.5001 
6.64433  -0.470994 
8.65828  -4.69245 
-0.634052  -0.715392 
7.67259  1.73761 
8.08024  11.5563 
13.9839  5.78183 
-2.6414  3.77668 
7.0769  10.8097 
10.5462  4.88779 
3.5041  0.80564 
-4.34259  2.06053 
11.7617  11.7093 
-0.145662  13.037 
3.61327  0.958235 
7.55631  0.892358 
9.35983  9.12262 
8.42561  -4.20667 
6.29338  11.7198 
3.47289  8.41465 
3.39234  2.03468 
5.02428  15.632 
3.42087  5.01033 
6.75437  7.97894 
0.501958  10.078 
3.62258  0.597033 
9.02778  3.98318 
9.61896  5.51591 
-2.60485  -2.92504 
2.7869  5.47582 
13.1335  6.17449 
3.48232  0.857622 
6.31378  1.14556 
2.59144  -4.71861 
-2.83972  8.48172 
3.60945  9.0543 
7.15505  2.08175 
-9.17512  -0.273653 
5.57579  7.42678 
-5.88992  9.45516 
2.72753  0.981886 
3.52461  3.52179 
6.17648  10.4579 
6.20989  1.07135 
6.27023  -6.94158 
6.70113  0.642878 
3.18341  6.36682 
9.57385  12.4596 
9.07544  -0.440215 
17.9791  4.36101 
9.24632  4.79915 
0.725428  8.08881 
5.42014  10.1443 
-7.0678  5.24544 
5.64329  3.94548 
5.72403  7.02687 
5.1862  -0.000535781 
2.52418  5.59032 
13.2405  1.56564 
9.09905  6.30271 
8.44698  7.44508 
12.8141  -3.41562 
4.89348  1.70954 
8.81668  -2.59055 
6.31886  7.55663 
-5.7112  7.53719 
7.03635  7.47359 
-0.0486648  2.48107 
2.27512  5.31132 
9.47144  1.76263 
2.90172  8.32137 
1.41254  9.77 
4.11436  4.64817 
3.4502  -2.87996 
8.41887  2.42552 
6.15893  7.26248 
-3.13429  1.62927 
13.1146  9.9537 
6.50734  8.29977 
8.92828  2.0477 
12.2209  -1.37182 


37.0536  -23.7811 
12.5528  23.5923 
6.22982  9.10718 
-8.56442  -11.2527 
21.7116  16.9197 
-1.38052  8.55742 
4.18947  18.2478 
8.46696  18.4083 
20.5684  -6.45227 
12.9405  6.47266 
42.4447  24.1233 
6.20246  27.4138 
22.8285  30.6367 
10.6933  40.5775 
15.3964  -1.58267 
-3.11529  6.18665 
13.2528  29.7335 
18.5289  16.2735 
10.3699  7.31222 
-4.33032  5.88731 
-2.43192  22.2402 
6.76218  -17.555 
-0.487362  2.13273 
0.563828  17.063 
-12.7352  4.80265 
16.0721  4.02337 
-6.97356  34.4168 
7.73328  -10.1058 
2.61097  -7.80602 
13.3638  19.0906 
4.07964  -14.9938 
-6.19495  16.9467 
22.772  31.7793 
1.98595  -7.65214 
22.1324  -5.5702 
4.83921  16.2437 
6.9608  1.09618 
-8.11152  6.86438 
5.35578  27.4598 
6.4  -39.1572 
20.9133  20.0844 
29.7981  -9.86641 
7.88109  28.5321 
10.4284  -25.3502 
-21.6967  9.01413 
19.3728  5.25395 
7.72195  12.8351 
-4.10311  24.6091 
15.6559  34.5605 
3.65694  21.3783 
-3.85349  -6.35262 
11.929  2.86793 
8.54467  22.9187 
-10.8043  26.4979 
23.729  3.13547 
-12.8476  28.7343 
-10.0798  -30.1185 
10.1819  -0.724074 
14.2868  -15.201 
19.3946  -31.0555 
-37.7533  26.9153 
-5.33673  6.05572 
-3.07329  1.15242 
10.6222  -6.90906 
10.637  19.3184 
7.20994  16.2681 
6.61806  3.98763 
1.68867  25.4057 
21.0337  -6.45384 
11.2139  8.51601 
2.20651  -3.43262 
3.29398  4.84522 
17.5267  3.92742 
4.19358  -4.94673 
-1.01385  14.8266 
3.38322  10.7501 
-29.3488  -4.66518 
12.2124  -27.3379 
-3.54765  -6.46381 
-3.0511  -15.5907 
6.2769  2.20242 
3.65014  14.2777 
21.0431  -5.19831 
-3.87746  3.8678 
4.4906  -25.3479 
-17.566  21.6223 
6.96172  -3.97984 
34.3365  14.7343 
21.3398  15.7781 
24.0248  -8.05799 
1.44525  0.267819 
8.12262  -10.7739 
-0.742501  3.25896 
-9.67519  25.2553 
-2.99253  15.2355 
12.0835  -5.31586 
12.1333  -2.45571 
7.14127  25.6826 
-14.3131  14.3647 
-26.2127  8.72047 
-1.91294  -2.06299 
-9.00211  31.3923 
-2.19987  14.5753 
20.3596  2.85913 
5.8186  18.7101 
1.3205  -2.94556 
9.60131  -11.2716 
24.201  10.1606 
-19.6239  23.3458 
6.9143  39.9485 
6.73393  1.27259 
-6.5223  -3.9547 
-21.3705  -14.9246 
-13.222  0.720246 
-4.0487  7.36451 
-14.7853  12.568 
24.5999  12.7324 
12.9865  7.69963 
-8.34894  11.6018 
-5.83294  25.6553 
6.77977  -17.9841 
9.63085  8.25048 
16.0508  -33.6411 
-10.9448  -18.588 
22.4631  24.9005 
3.13321  4.32972 
-3.11877  5.84874 
10.2026  1.8649 
-2.51072  -11.922 
5.22225  10.6502 
16.7115  -3.3314 
14.0419  22.4091 
-3.9891  29.5349 
-17.4899  29.1669 
-2.0556  -9.30985 
2.27659  6.03739 
-4.84242  4.05226 
11.2709  11.2273 
-24.1385  8.23937 
0.966686  -22.0627 
-21.3012  24.2781 
9.1292  18.7192 
0.229676  -16.7832 
18.6237  11.571 
3.20199  -3.65638 
17.6013  -8.08415 
-7.76202  -8.56152 
-22.7197  -14.9458 
14.6862  25.7443 
2.47973  -1.38926 
-2.08792  -18.8374 
-33.8772  -5.92695 
2.4235  32.669 
-3.41073  -4.589 
-15.9598  -4.89074 
8.05279  13.4514 
-17.6238  22.3344 
13.2792  -1.69942 
-8.64518  15.1372 
2.08012  -9.47054 
34.8253  -14.1722 
29.8976  10.7157 
-11.5242  9.1431 
26.2748  -14.3751 
-34.2525  47.9072 
-11.2578  7.0007 
39.9512  36.7996 
25.2022  -1.2588 
51.3836  3.39925 
4.53551  5.16893 
-2.37603  11.8092 
13.1179  29.239 
22.4619  -8.81104 
15.6746  -4.36053 
5.05949  25.9163 
1.74105  -16.6811 
9.94983  14.6095 
-4.58453  3.60789 
-1.18477  26.4472 
23.9452  14.1633 
18.9512  4.1382 
22.3412  -29.2047 
4.47953  -13.22 
-2.6795  -9.00514 
-11.0978  27.1813 
3.40087  -0.923586 
-5.00238  -3.95807 
16.6775  11.6392 
13.8089  7.53383 
-5.10823  0.127328 
5.57808  4.78933 
-8.70245  24.8621 
11.7769  3.44945 
1.6054  -2.41514 
6.94411  14.5745 
25.3492  -23.1812 
25.9415  5.62759 
-8.66245  24.3968 
-1.54845  22.1756 
13.8838  5.32132 


46.4187  -38.8004 
4.46324  34.4346 
-0.240472  1.52133 
-2.90505  7.9283 
19.1089  -23.0721 
-2.91945  1.58517 
8.68412  29.8543 
59.3115  29.6718 
31.6835  -9.30021 
27.5133  15.2404 
8.4646  15.8734 
49.524  53.7488 
-28.0046  14.9149 
39.9587  32.1335 
-28.7211  -18.5599 
-0.257266  1.58105 
-23.6539  11.5584 
30.0896  9.17729 
6.95672  8.82578 
-33.0978  1.73346 
-8.1244  42.8707 
-5.3951  -2.2756 
9.07002  -36.7593 
1.76209  19.8568 
-11.9635  -25.2225 
-6.16525  16.3857 
-21.7753  6.54369 
0.563017  -26.2594 
34.7963  10.1086 
-8.29348  24.3064 
37.5694  7.58276 
-0.24313  1.5721 
33.1298  49.6136 
-1.43873  -22.6808 
18.4512  -46.5723 
-27.242  28.3355 
17.9227  15.4008 
-31.443  19.5826 
-18.2997  -1.81975 
-31.8835  -55.1668 
29.1018  -25.1775 
39.5513  -24.7074 
1.82715  72.9894 
-26.5636  -1.13328 
-32.5504  11.2665 
19.8928  22.1558 
-13.2478  -14.1384 
0.59922  18.9785 
38.3204  29.751 
11.7493  20.4071 
-0.250771  1.55556 
28.5012  2.97511 
28.3871  22.8658 
-18.1782  31.2025 
11.0011  54.0656 
-39.8038  50.2149 
-11.2239  -69.4894 
27.424  23.3206 
22.7755  -2.58143 
-0.968895  -11.3603 
-23.8795  15.2605 
-2.90331  1.56734 
16.1919  -6.9928 
-0.222265  1.55608 
9.88725  3.42955 
-2.98759  36.3816 
19.6088  2.86598 
31.187  71.9442 
16.282  18.3257 
-0.23334  1.49911 
-23.0372  18.9138 
-50.4145  17.8945 
-0.24032  1.48301 
6.57405  -18.0545 
-26.6557  35.7192 
-2.90452  1.54554 
-12.3718  -2.12781 
8.49545  -15.4268 
-2.90347  1.59587 
-0.236444  1.58605 
-0.222849  1.57268 
-15.179  16.9508 
-9.56261  -3.71864 
-0.201614  1.59104 
15.3076  -45.085 
-0.112467  10.2414 
32.8465  6.23371 
43.5659  22.9839 
26.0911  21.8588 
-2.93791  1.59839 
-2.91921  1.55584 
-17.7028  -33.7099 
-0.242446  1.50592 
-13.3962  9.47204 
-27.8285  27.6662 
21.8365  -18.1876 
29.4703  13.8499 
-16.7135  1.63998 
-0.288932  1.57175 
-10.4952  29.7666 
10.042  -14.5545 
-10.6505  -10.3862 
-6.8936  -29.0702 
9.77917  -18.767 
1.4355  -1.36039 
-32.0708  -10.1823 
-0.206189  1.64378 
42.5183  10.2966 
-35.6697  19.1625 
-12.2598  30.0266 
36.2714  3.21345 
-2.88747  1.52064 
-0.232009  1.58706 
-2.91375  1.55265 
-2.91921  1.58618 
12.8622  5.32597 
1.11618  24.5438 
33.0778  6.20247 
-0.252549  1.57871 
-39.5294  30.5942 
34.6153  -7.37916 
7.94398  32.5619 
32.685  -16.0745 
-34.3268  1.61932 
39.1066  8.76927 
-0.25604  1.52678 
-21.4031  -44.6112 
13.4177  -10.4021 
-3.98543  -18.2455 
48.3232  0.604626 
61.2392  -37.9264 
-14.1001  39.9336 
0.917262  41.0003 
-3.5599  35.6171 
-9.35122  14.0757 
-2.90523  1.55802 
-2.94611  1.55341 
-0.242723  1.57916 
-13.3882  9.4177 
-27.1251  10.0073 
-4.79253  -0.996162 
25.8166  22.8381 
-23.3646  -26.5842 
30.7812  13.9945 
1.5512  -33.2532 
-11.9613  1.44336 
-25.6477  -9.30783 
-3.38412  10.5207 
-0.18072  1.61688 
-0.312317  1.71064 
-13.0769  -9.52193 
-81.5319  14.6919 
2.62696  64.5447 
-28.9174  -15.9506 
-2.92459  1.57621 
-4.94254  -22.2779 
-19.9356  55.6989 
13.4722  8.59808 
-0.231695  1.53475 
33.548  -18.2441 
27.3325  -52.9007 
8.94168  40.5146 
-2.32475  41.8008 
25.7476  -58.0227 
-39.5308  2.91422 
-2.90267  1.5431 
38.4323  30.1536 
24.3473  -11.8688 
60.6092  21.8298 
-11.9147  -25.7521 
-0.277933  1.58196 
19.4721  33.6853 
15.407  -34.8439 
-7.87673  -11.4068 
24.2561  21.6429 
29.5093  -43.1165 
18.8362  15.3941 
-2.87408  1.53385 
-27.4536  19.6894 
17.1591  43.0294 
24.3211  5.52427 
29.5457  10.6678 
41.2844  -19.0032 
0.714591  -7.84853 
-5.62282  34.3315 
-10.1153  -8.9481 
-3.9347  22.9672 
16.8266  47.9922 
13.8341  17.7434 
-2.93311  1.58764 
-25.6865  -21.3471 
-34.2898  50.5622 
43.7253  19.3586 
-4.01949  -30.3958 
-0.234109  1.61142 
17.0176  -35.8984 
29.2387  49.2113 
-6.39294  -1.25254 
16.8506  12.1711 
36.3182  46.5977 


