-3.95 -1.9156e-02f
-3.94 -1.8859e-02f
-3.93 -1.8554e-02f
-3.92 -1.8239e-02f
-3.91 -1.7915e-02f
-3.9 -1.7582e-02f
-3.89 -1.7241e-02f
-3.88 -1.6890e-02f
-3.87 -1.6531e-02f
-3.86 -1.6164e-02f
-3.85 -1.5787e-02f
-3.84 -1.5402e-02f
-3.83 -1.5009e-02f
-3.82 -1.4608e-02f
-3.81 -1.4198e-02f
-3.8 -1.3780e-02f
-3.79 -1.3354e-02f
-3.78 -1.2919e-02f
-3.77 -1.2477e-02f
-3.76 -1.2027e-02f
-3.75 -1.1569e-02f
-3.74 -1.1104e-02f
-3.73 -1.0630e-02f
-3.72 -1.0149e-02f
-3.71 -9.6607e-03f
-3.7 -9.1647e-03f
-3.69 -8.6613e-03f
-3.68 -8.1505e-03f
-3.67 -7.6325e-03f
-3.66 -7.1073e-03f
-3.65 -6.5750e-03f
-3.64 -6.0356e-03f
-3.63 -5.4893e-03f
-3.62 -4.9360e-03f
-3.61 -4.3759e-03f
-3.6 -3.8090e-03f
-3.59 -3.2355e-03f
-3.58 -2.6552e-03f
-3.57 -2.0685e-03f
-3.56 -1.4752e-03f
-3.55 -8.7548e-04f
-3.54 -2.6942e-04f
-3.53 3.4294e-04f
-3.52 9.6153e-04f
-3.51 1.5863e-03f
-3.5 2.2171e-03f
-3.49 2.8540e-03f
-3.48 3.4968e-03f
-3.47 4.1455e-03f
-3.46 4.8000e-03f
-3.45 5.4602e-03f
-3.44 6.1262e-03f
-3.43 6.7978e-03f
-3.42 7.4749e-03f
-3.41 8.1576e-03f
-3.4 8.8456e-03f
-3.39 9.5391e-03f
-3.38 1.0238e-02f
-3.37 1.0942e-02f
-3.36 1.1651e-02f
-3.35 1.2365e-02f
-3.34 1.3084e-02f
-3.33 1.3809e-02f
-3.32 1.4538e-02f
-3.31 1.5272e-02f
-3.3 1.6010e-02f
-3.29 1.6754e-02f
-3.28 1.7502e-02f
-3.27 1.8255e-02f
-3.26 1.9012e-02f
-3.25 1.9774e-02f
-3.24 2.0540e-02f
-3.23 2.1310e-02f
-3.22 2.2085e-02f
-3.21 2.2864e-02f
-3.2 2.3647e-02f
-3.19 2.4434e-02f
-3.18 2.5226e-02f
-3.17 2.6021e-02f
-3.16 2.6820e-02f
-3.15 2.7623e-02f
-3.14 2.8430e-02f
-3.13 2.9240e-02f
-3.12 3.0054e-02f
-3.11 3.0872e-02f
-3.1 3.1693e-02f
-3.09 3.2518e-02f
-3.08 3.3346e-02f
-3.07 3.4178e-02f
-3.06 3.5013e-02f
-3.05 3.5851e-02f
-3.04 3.6693e-02f
-3.03 3.7537e-02f
-3.02 3.8385e-02f
-3.01 3.9235e-02f
-3 4.0089e-02f
-2.99 4.0945e-02f
-2.98 4.1805e-02f
-2.97 4.2667e-02f
-2.96 4.3532e-02f
-2.95 4.4399e-02f
-2.94 4.5269e-02f
-2.93 4.6142e-02f
-2.92 4.7017e-02f
-2.91 4.7895e-02f
-2.9 4.8775e-02f
-2.89 4.9657e-02f
-2.88 5.0542e-02f
-2.87 5.1429e-02f
-2.86 5.2318e-02f
-2.85 5.3209e-02f
-2.84 5.4103e-02f
-2.83 5.4998e-02f
-2.82 5.5895e-02f
-2.81 5.6794e-02f
-2.8 5.7695e-02f
-2.79 5.8598e-02f
-2.78 5.9503e-02f
-2.77 6.0409e-02f
-2.76 6.1317e-02f
-2.75 6.2226e-02f
-2.74 6.3137e-02f
-2.73 6.4049e-02f
-2.72 6.4963e-02f
-2.71 6.5878e-02f
-2.7 6.6795e-02f
-2.69 6.7713e-02f
-2.68 6.8632e-02f
-2.67 6.9552e-02f
-2.66 7.0473e-02f
-2.65 7.1395e-02f
-2.64 7.2319e-02f
-2.63 7.3243e-02f
-2.62 7.4168e-02f
-2.61 7.5094e-02f
-2.6 7.6021e-02f
-2.59 7.6949e-02f
-2.58 7.7877e-02f
-2.57 7.8806e-02f
-2.56 7.9736e-02f
-2.55 8.0666e-02f
-2.54 8.1596e-02f
-2.53 8.2528e-02f
-2.52 8.3459e-02f
-2.51 8.4391e-02f
-2.5 8.5323e-02f
-2.49 8.6256e-02f
-2.48 8.7188e-02f
-2.47 8.8121e-02f
-2.46 8.9054e-02f
-2.45 8.9987e-02f
-2.44 9.0920e-02f
-2.43 9.1853e-02f
-2.42 9.2786e-02f
-2.41 9.3719e-02f
-2.4 9.4652e-02f
-2.39 9.5585e-02f
-2.38 9.6517e-02f
-2.37 9.7449e-02f
-2.36 9.8381e-02f
-2.35 9.9312e-02f
-2.34 1.0024e-01f
-2.33 1.0117e-01f
-2.32 1.0210e-01f
-2.31 1.0303e-01f
-2.3 1.0396e-01f
-2.29 1.0489e-01f
-2.28 1.0582e-01f
-2.27 1.0674e-01f
-2.26 1.0767e-01f
-2.25 1.0859e-01f
-2.24 1.0952e-01f
-2.23 1.1044e-01f
-2.22 1.1136e-01f
-2.21 1.1228e-01f
-2.2 1.1320e-01f
-2.19 1.1412e-01f
-2.18 1.1504e-01f
-2.17 1.1596e-01f
-2.16 1.1687e-01f
-2.15 1.1779e-01f
-2.14 1.1870e-01f
-2.13 1.1961e-01f
-2.12 1.2052e-01f
-2.11 1.2143e-01f
-2.1 1.2234e-01f
-2.09 1.2325e-01f
-2.08 1.2415e-01f
-2.07 1.2505e-01f
-2.06 1.2595e-01f
-2.05 1.2685e-01f
-2.04 1.2775e-01f
-2.03 1.2865e-01f
-2.02 1.2954e-01f
-2.01 1.3043e-01f
-2 1.3133e-01f
-1.99 1.3221e-01f
-1.98 1.3310e-01f
-1.97 1.3399e-01f
-1.96 1.3487e-01f
-1.95 1.3575e-01f
-1.94 1.3663e-01f
-1.93 1.3750e-01f
-1.92 1.3838e-01f
-1.91 1.3925e-01f
-1.9 1.4012e-01f
-1.89 1.4099e-01f
-1.88 1.4186e-01f
-1.87 1.4272e-01f
-1.86 1.4358e-01f
-1.85 1.4444e-01f
-1.84 1.4529e-01f
-1.83 1.4615e-01f
-1.82 1.4700e-01f
-1.81 1.4785e-01f
-1.8 1.4869e-01f
-1.79 1.4954e-01f
-1.78 1.5038e-01f
-1.77 1.5121e-01f
-1.76 1.5205e-01f
-1.75 1.5288e-01f
-1.74 1.5371e-01f
-1.73 1.5454e-01f
-1.72 1.5536e-01f
-1.71 1.5618e-01f
-1.7 1.5700e-01f
-1.69 1.5782e-01f
-1.68 1.5863e-01f
-1.67 1.5944e-01f
-1.66 1.6024e-01f
-1.65 1.6105e-01f
-1.64 1.6185e-01f
-1.63 1.6264e-01f
-1.62 1.6344e-01f
-1.61 1.6423e-01f
-1.6 1.6501e-01f
-1.59 1.6580e-01f
-1.58 1.6658e-01f
-1.57 1.6736e-01f
-1.56 1.6813e-01f
-1.55 1.6890e-01f
-1.54 1.6967e-01f
-1.53 1.7043e-01f
-1.52 1.7119e-01f
-1.51 1.7195e-01f
-1.5 1.7270e-01f
-1.49 1.7345e-01f
-1.48 1.7419e-01f
-1.47 1.7494e-01f
-1.46 1.7568e-01f
-1.45 1.7641e-01f
-1.44 1.7714e-01f
-1.43 1.7787e-01f
-1.42 1.7859e-01f
-1.41 1.7931e-01f
-1.4 1.8003e-01f
-1.39 1.8074e-01f
-1.38 1.8145e-01f
-1.37 1.8215e-01f
-1.36 1.8285e-01f
-1.35 1.8355e-01f
-1.34 1.8424e-01f
-1.33 1.8493e-01f
-1.32 1.8562e-01f
-1.31 1.8630e-01f
-1.3 1.8697e-01f
-1.29 1.8765e-01f
-1.28 1.8831e-01f
-1.27 1.8898e-01f
-1.26 1.8964e-01f
-1.25 1.9029e-01f
-1.24 1.9094e-01f
-1.23 1.9159e-01f
-1.22 1.9223e-01f
-1.21 1.9287e-01f
-1.2 1.9351e-01f
-1.19 1.9414e-01f
-1.18 1.9476e-01f
-1.17 1.9538e-01f
-1.16 1.9600e-01f
-1.15 1.9661e-01f
-1.14 1.9722e-01f
-1.13 1.9782e-01f
-1.12 1.9842e-01f
-1.11 1.9902e-01f
-1.1 1.9961e-01f
-1.09 2.0019e-01f
-1.08 2.0077e-01f
-1.07 2.0135e-01f
-1.06 2.0192e-01f
-1.05 2.0249e-01f
-1.04 2.0305e-01f
-1.03 2.0361e-01f
-1.02 2.0416e-01f
-1.01 2.0471e-01f
-1 2.0525e-01f
-0.99 2.0579e-01f
-0.98 2.0632e-01f
-0.97 2.0685e-01f
-0.96 2.0737e-01f
-0.95 2.0789e-01f
-0.94 2.0841e-01f
-0.93 2.0892e-01f
-0.92 2.0942e-01f
-0.91 2.0992e-01f
-0.9 2.1042e-01f
-0.89 2.1091e-01f
-0.88 2.1139e-01f
-0.87 2.1187e-01f
-0.86 2.1234e-01f
-0.85 2.1281e-01f
-0.84 2.1328e-01f
-0.83 2.1374e-01f
-0.82 2.1419e-01f
-0.81 2.1464e-01f
-0.8 2.1509e-01f
-0.79 2.1553e-01f
-0.78 2.1596e-01f
-0.77 2.1639e-01f
-0.76 2.1681e-01f
-0.75 2.1723e-01f
-0.74 2.1765e-01f
-0.73 2.1805e-01f
-0.72 2.1846e-01f
-0.71 2.1885e-01f
-0.7 2.1925e-01f
-0.69 2.1963e-01f
-0.68 2.2002e-01f
-0.67 2.2039e-01f
-0.66 2.2077e-01f
-0.65 2.2113e-01f
-0.64 2.2149e-01f
-0.63 2.2185e-01f
-0.62 2.2220e-01f
-0.61 2.2254e-01f
-0.6 2.2288e-01f
-0.59 2.2322e-01f
-0.58 2.2354e-01f
-0.57 2.2387e-01f
-0.56 2.2419e-01f
-0.55 2.2450e-01f
-0.54 2.2481e-01f
-0.53 2.2511e-01f
-0.52 2.2540e-01f
-0.51 2.2569e-01f
-0.5 2.2598e-01f
-0.49 2.2626e-01f
-0.48 2.2653e-01f
-0.47 2.2680e-01f
-0.46 2.2706e-01f
-0.45 2.2732e-01f
-0.44 2.2757e-01f
-0.43 2.2782e-01f
-0.42 2.2806e-01f
-0.41 2.2830e-01f
-0.4 2.2853e-01f
-0.39 2.2875e-01f
-0.38 2.2897e-01f
-0.37 2.2918e-01f
-0.36 2.2939e-01f
-0.35 2.2959e-01f
-0.34 2.2979e-01f
-0.33 2.2998e-01f
-0.32 2.3016e-01f
-0.31 2.3034e-01f
-0.3 2.3052e-01f
-0.29 2.3068e-01f
-0.28 2.3085e-01f
-0.27 2.3100e-01f
-0.26 2.3116e-01f
-0.25 2.3130e-01f
-0.24 2.3144e-01f
-0.23 2.3157e-01f
-0.22 2.3170e-01f
-0.21 2.3183e-01f
-0.2 2.3194e-01f
-0.19 2.3205e-01f
-0.18 2.3216e-01f
-0.17 2.3226e-01f
-0.16 2.3235e-01f
-0.15 2.3244e-01f
-0.14 2.3253e-01f
-0.13 2.3260e-01f
-0.12 2.3268e-01f
-0.11 2.3274e-01f
-0.1 2.3280e-01f
-0.09 2.3286e-01f
-0.08 2.3290e-01f
-0.07 2.3295e-01f
-0.06 2.3298e-01f
-0.05 2.3302e-01f
-0.04 2.3304e-01f
-0.03 2.3306e-01f
-0.02 2.3308e-01f
-0.01 2.3308e-01f
0 2.3309e-01f
0.01 2.3308e-01f
0.02 2.3308e-01f
0.03 2.3306e-01f
0.04 2.3304e-01f
0.05 2.3302e-01f
0.06 2.3298e-01f
0.07 2.3295e-01f
0.08 2.3290e-01f
0.09 2.3285e-01f
0.1 2.3280e-01f
0.11 2.3274e-01f
0.12 2.3267e-01f
0.13 2.3260e-01f
0.14 2.3253e-01f
0.15 2.3244e-01f
0.16 2.3235e-01f
0.17 2.3226e-01f
0.18 2.3216e-01f
0.19 2.3205e-01f
0.2 2.3194e-01f
0.21 2.3183e-01f
0.22 2.3170e-01f
0.23 2.3157e-01f
0.24 2.3144e-01f
0.25 2.3130e-01f
0.26 2.3115e-01f
0.27 2.3100e-01f
0.28 2.3085e-01f
0.29 2.3068e-01f
0.3 2.3052e-01f
0.31 2.3034e-01f
0.32 2.3016e-01f
0.33 2.2998e-01f
0.34 2.2979e-01f
0.35 2.2959e-01f
0.36 2.2939e-01f
0.37 2.2918e-01f
0.38 2.2897e-01f
0.39 2.2875e-01f
0.4 2.2852e-01f
0.41 2.2829e-01f
0.42 2.2806e-01f
0.43 2.2782e-01f
0.44 2.2757e-01f
0.45 2.2732e-01f
0.46 2.2706e-01f
0.47 2.2680e-01f
0.48 2.2653e-01f
0.49 2.2626e-01f
0.5 2.2598e-01f
0.51 2.2569e-01f
0.52 2.2540e-01f
0.53 2.2510e-01f
0.54 2.2480e-01f
0.55 2.2450e-01f
0.56 2.2418e-01f
0.57 2.2387e-01f
0.58 2.2354e-01f
0.59 2.2321e-01f
0.6 2.2288e-01f
0.61 2.2254e-01f
0.62 2.2219e-01f
0.63 2.2184e-01f
0.64 2.2149e-01f
0.65 2.2113e-01f
0.66 2.2076e-01f
0.67 2.2039e-01f
0.68 2.2001e-01f
0.69 2.1963e-01f
0.7 2.1924e-01f
0.71 2.1885e-01f
0.72 2.1845e-01f
0.73 2.1805e-01f
0.74 2.1764e-01f
0.75 2.1723e-01f
0.76 2.1681e-01f
0.77 2.1639e-01f
0.78 2.1596e-01f
0.79 2.1552e-01f
0.8 2.1508e-01f
0.81 2.1464e-01f
0.82 2.1419e-01f
0.83 2.1374e-01f
0.84 2.1328e-01f
0.85 2.1281e-01f
0.86 2.1234e-01f
0.87 2.1187e-01f
0.88 2.1139e-01f
0.89 2.1090e-01f
0.9 2.1041e-01f
0.91 2.0992e-01f
0.92 2.0942e-01f
0.93 2.0891e-01f
0.94 2.0840e-01f
0.95 2.0789e-01f
0.96 2.0737e-01f
0.97 2.0685e-01f
0.98 2.0632e-01f
0.99 2.0578e-01f
1 2.0525e-01f
1.01 2.0470e-01f
1.02 2.0415e-01f
1.03 2.0360e-01f
1.04 2.0304e-01f
1.05 2.0248e-01f
1.06 2.0192e-01f
1.07 2.0134e-01f
1.08 2.0077e-01f
1.09 2.0019e-01f
1.1 1.9960e-01f
1.11 1.9901e-01f
1.12 1.9842e-01f
1.13 1.9782e-01f
1.14 1.9722e-01f
1.15 1.9661e-01f
1.16 1.9600e-01f
1.17 1.9538e-01f
1.18 1.9476e-01f
1.19 1.9413e-01f
1.2 1.9350e-01f
1.21 1.9287e-01f
1.22 1.9223e-01f
1.23 1.9159e-01f
1.24 1.9094e-01f
1.25 1.9029e-01f
1.26 1.8963e-01f
1.27 1.8897e-01f
1.28 1.8831e-01f
1.29 1.8764e-01f
1.3 1.8697e-01f
1.31 1.8629e-01f
1.32 1.8561e-01f
1.33 1.8493e-01f
1.34 1.8424e-01f
1.35 1.8355e-01f
1.36 1.8285e-01f
1.37 1.8215e-01f
1.38 1.8144e-01f
1.39 1.8074e-01f
1.4 1.8002e-01f
1.41 1.7931e-01f
1.42 1.7859e-01f
1.43 1.7786e-01f
1.44 1.7714e-01f
1.45 1.7640e-01f
1.46 1.7567e-01f
1.47 1.7493e-01f
1.48 1.7419e-01f
1.49 1.7344e-01f
1.5 1.7269e-01f
1.51 1.7194e-01f
1.52 1.7118e-01f
1.53 1.7042e-01f
1.54 1.6966e-01f
1.55 1.6889e-01f
1.56 1.6812e-01f
1.57 1.6735e-01f
1.58 1.6657e-01f
1.59 1.6579e-01f
1.6 1.6501e-01f
1.61 1.6422e-01f
1.62 1.6343e-01f
1.63 1.6264e-01f
1.64 1.6184e-01f
1.65 1.6104e-01f
1.66 1.6024e-01f
1.67 1.5943e-01f
1.68 1.5862e-01f
1.69 1.5781e-01f
1.7 1.5699e-01f
1.71 1.5618e-01f
1.72 1.5536e-01f
1.73 1.5453e-01f
1.74 1.5370e-01f
1.75 1.5287e-01f
1.76 1.5204e-01f
1.77 1.5121e-01f
1.78 1.5037e-01f
1.79 1.4953e-01f
1.8 1.4869e-01f
1.81 1.4784e-01f
1.82 1.4699e-01f
1.83 1.4614e-01f
1.84 1.4529e-01f
1.85 1.4443e-01f
1.86 1.4357e-01f
1.87 1.4271e-01f
1.88 1.4185e-01f
1.89 1.4098e-01f
1.9 1.4012e-01f
1.91 1.3925e-01f
1.92 1.3837e-01f
1.93 1.3750e-01f
1.94 1.3662e-01f
1.95 1.3574e-01f
1.96 1.3486e-01f
1.97 1.3398e-01f
1.98 1.3309e-01f
1.99 1.3221e-01f
2 1.3132e-01f
2.01 1.3043e-01f
2.02 1.2954e-01f
2.03 1.2864e-01f
2.04 1.2775e-01f
2.05 1.2685e-01f
2.06 1.2595e-01f
2.07 1.2505e-01f
2.08 1.2414e-01f
2.09 1.2324e-01f
2.1 1.2233e-01f
2.11 1.2143e-01f
2.12 1.2052e-01f
2.13 1.1961e-01f
2.14 1.1869e-01f
2.15 1.1778e-01f
2.16 1.1687e-01f
2.17 1.1595e-01f
2.18 1.1504e-01f
2.19 1.1412e-01f
2.2 1.1320e-01f
2.21 1.1228e-01f
2.22 1.1136e-01f
2.23 1.1043e-01f
2.24 1.0951e-01f
2.25 1.0859e-01f
2.26 1.0766e-01f
2.27 1.0674e-01f
2.28 1.0581e-01f
2.29 1.0488e-01f
2.3 1.0395e-01f
2.31 1.0303e-01f
2.32 1.0210e-01f
2.33 1.0117e-01f
2.34 1.0024e-01f
2.35 9.9306e-02f
2.36 9.8374e-02f
2.37 9.7443e-02f
2.38 9.6511e-02f
2.39 9.5579e-02f
2.4 9.4646e-02f
2.41 9.3713e-02f
2.42 9.2780e-02f
2.43 9.1847e-02f
2.44 9.0914e-02f
2.45 8.9981e-02f
2.46 8.9048e-02f
2.47 8.8115e-02f
2.48 8.7182e-02f
2.49 8.6250e-02f
2.5 8.5317e-02f
2.51 8.4385e-02f
2.52 8.3453e-02f
2.53 8.2522e-02f
2.54 8.1591e-02f
2.55 8.0660e-02f
2.56 7.9730e-02f
2.57 7.8800e-02f
2.58 7.7871e-02f
2.59 7.6943e-02f
2.6 7.6016e-02f
2.61 7.5089e-02f
2.62 7.4163e-02f
2.63 7.3238e-02f
2.64 7.2313e-02f
2.65 7.1390e-02f
2.66 7.0468e-02f
2.67 6.9547e-02f
2.68 6.8626e-02f
2.69 6.7707e-02f
2.7 6.6790e-02f
2.71 6.5873e-02f
2.72 6.4958e-02f
2.73 6.4044e-02f
2.74 6.3132e-02f
2.75 6.2221e-02f
2.76 6.1312e-02f
2.77 6.0404e-02f
2.78 5.9498e-02f
2.79 5.8593e-02f
2.8 5.7691e-02f
2.81 5.6790e-02f
2.82 5.5891e-02f
2.83 5.4993e-02f
2.84 5.4098e-02f
2.85 5.3205e-02f
2.86 5.2314e-02f
2.87 5.1425e-02f
2.88 5.0538e-02f
2.89 4.9653e-02f
2.9 4.8771e-02f
2.91 4.7891e-02f
2.92 4.7013e-02f
2.93 4.6138e-02f
2.94 4.5265e-02f
2.95 4.4395e-02f
2.96 4.3528e-02f
2.97 4.2663e-02f
2.98 4.1801e-02f
2.99 4.0942e-02f
3 4.0085e-02f
3.01 3.9232e-02f
3.02 3.8381e-02f
3.03 3.7534e-02f
3.04 3.6689e-02f
3.05 3.5848e-02f
3.06 3.5010e-02f
3.07 3.4175e-02f
3.08 3.3343e-02f
3.09 3.2515e-02f
3.1 3.1690e-02f
3.11 3.0869e-02f
3.12 3.0051e-02f
3.13 2.9237e-02f
3.14 2.8427e-02f
3.15 2.7620e-02f
3.16 2.6817e-02f
3.17 2.6018e-02f
3.18 2.5223e-02f
3.19 2.4432e-02f
3.2 2.3645e-02f
3.21 2.2862e-02f
3.22 2.2083e-02f
3.23 2.1308e-02f
3.24 2.0538e-02f
3.25 1.9772e-02f
3.26 1.9010e-02f
3.27 1.8253e-02f
3.28 1.7500e-02f
3.29 1.6752e-02f
3.3 1.6009e-02f
3.31 1.5270e-02f
3.32 1.4536e-02f
3.33 1.3807e-02f
3.34 1.3083e-02f
3.35 1.2364e-02f
3.36 1.1650e-02f
3.37 1.0941e-02f
3.38 1.0237e-02f
3.39 9.5383e-03f
3.4 8.8449e-03f
3.41 8.1570e-03f
3.42 7.4744e-03f
3.43 6.7974e-03f
3.44 6.1259e-03f
3.45 5.4600e-03f
3.46 4.7998e-03f
3.47 4.1454e-03f
3.48 3.4968e-03f
3.49 2.8541e-03f
3.5 2.2173e-03f
3.51 1.5866e-03f
3.52 9.6195e-04f
3.53 3.4346e-04f
3.54 -2.6880e-04f
3.55 -8.7476e-04f
3.56 -1.4744e-03f
3.57 -2.0675e-03f
3.58 -2.6542e-03f
3.59 -3.2343e-03f
3.6 -3.8078e-03f
3.61 -4.3746e-03f
3.62 -4.9346e-03f
3.63 -5.4877e-03f
3.64 -6.0340e-03f
3.65 -6.5732e-03f
3.66 -7.1054e-03f
3.67 -7.6305e-03f
3.68 -8.1484e-03f
3.69 -8.6590e-03f
3.7 -9.1623e-03f
3.71 -9.6582e-03f
3.72 -1.0147e-02f
3.73 -1.0627e-02f
3.74 -1.1101e-02f
3.75 -1.1566e-02f
3.76 -1.2024e-02f
3.77 -1.2474e-02f
3.78 -1.2916e-02f
3.79 -1.3350e-02f
3.8 -1.3776e-02f
3.81 -1.4194e-02f
3.82 -1.4604e-02f
3.83 -1.5005e-02f
3.84 -1.5398e-02f
3.85 -1.5783e-02f
3.86 -1.6159e-02f
3.87 -1.6527e-02f
3.88 -1.6886e-02f
3.89 -1.7236e-02f
3.9 -1.7578e-02f
3.91 -1.7910e-02f
3.92 -1.8234e-02f
3.93 -1.8549e-02f
3.94 -1.8854e-02f
3.95 -1.9150e-02f
3.96 -1.9438e-02f
3.97 -1.9716e-02f
3.98 -1.9984e-02f
3.99 -2.0243e-02f
4 -2.0492e-02f
4.01 -2.0732e-02f
4.02 -2.0962e-02f
4.03 -2.1183e-02f
4.04 -2.1393e-02f
4.05 -2.1594e-02f
4.06 -2.1784e-02f
4.07 -2.1965e-02f
4.08 -2.2135e-02f
4.09 -2.2295e-02f
4.1 -2.2445e-02f
4.11 -2.2585e-02f
4.12 -2.2713e-02f
4.13 -2.2832e-02f
4.14 -2.2939e-02f
4.15 -2.3036e-02f
4.16 -2.3123e-02f
4.17 -2.3198e-02f
4.18 -2.3262e-02f
4.19 -2.3316e-02f
4.2 -2.3358e-02f
4.21 -2.3389e-02f
4.22 -2.3409e-02f
4.23 -2.3417e-02f
4.24 -2.3414e-02f
4.25 -2.3400e-02f
4.26 -2.3373e-02f
4.27 -2.3336e-02f
4.28 -2.3286e-02f
4.29 -2.3225e-02f
4.3 -2.3151e-02f
4.31 -2.3066e-02f
4.32 -2.2968e-02f
4.33 -2.2859e-02f
4.34 -2.2737e-02f
4.35 -2.2603e-02f
4.36 -2.2456e-02f
4.37 -2.2297e-02f
4.38 -2.2125e-02f
4.39 -2.1941e-02f
4.4 -2.1743e-02f
4.41 -2.1533e-02f
4.42 -2.1310e-02f
4.43 -2.1074e-02f
4.44 -2.0825e-02f
4.45 -2.0563e-02f
4.46 -2.0288e-02f
4.47 -1.9999e-02f
4.48 -1.9696e-02f
4.49 -1.9381e-02f
4.5 -1.9051e-02f
4.51 -1.8708e-02f
4.52 -1.8351e-02f
4.53 -1.7980e-02f
4.54 -1.7596e-02f
4.55 -1.7197e-02f
4.56 -1.6784e-02f
4.57 -1.6357e-02f
4.58 -1.5915e-02f
4.59 -1.5459e-02f
4.6 -1.4989e-02f
4.61 -1.4504e-02f
4.62 -1.4004e-02f
4.63 -1.3490e-02f
4.64 -1.2961e-02f
4.65 -1.2417e-02f
4.66 -1.1858e-02f
4.67 -1.1284e-02f
4.68 -1.0694e-02f
4.69 -1.0090e-02f
4.7 -9.4696e-03f
4.71 -8.8341e-03f
4.72 -8.1831e-03f
4.73 -7.5164e-03f
4.74 -6.8339e-03f
4.75 -6.1357e-03f
4.76 -5.4215e-03f
4.77 -4.6913e-03f
4.78 -3.9451e-03f
4.79 -3.1826e-03f
4.8 -2.4039e-03f
4.81 -1.6087e-03f
4.82 -7.9716e-04f
4.83 3.0986e-05f
4.84 8.7578e-04f
4.85 1.7373e-03f
4.86 2.6157e-03f
4.87 3.5110e-03f
4.88 4.4233e-03f
4.89 5.3528e-03f
4.9 6.2994e-03f
4.91 7.2634e-03f
4.92 8.2447e-03f
4.93 9.2436e-03f
4.94 1.0260e-02f
4.95 1.1294e-02f
4.96 1.2346e-02f
4.97 1.3416e-02f
4.98 1.4503e-02f
4.99 1.5609e-02f


-5 6.5205e+00f
-4.99 6.2406e+00f
-4.98 5.9691e+00f
-4.97 5.7058e+00f
-4.96 5.4504e+00f
-4.95 5.2028e+00f
-4.94 4.9628e+00f
-4.93 4.7303e+00f
-4.92 4.5051e+00f
-4.91 4.2871e+00f
-4.9 4.0760e+00f
-4.89 3.8717e+00f
-4.88 3.6741e+00f
-4.87 3.4830e+00f
-4.86 3.2982e+00f
-4.85 3.1196e+00f
-4.84 2.9471e+00f
-4.83 2.7805e+00f
